ID_Entrega;Numero_CTe;ID_Cliente;ID_CD;ID_Destino;ID_Transportadora;ID_Veiculo;ID_Motorista;ID_Status;ID_Ocorrencia;Data_Coleta;Data_Prevista_Entrega;Data_Entrega_Real;Qtd_Volumes;Qtd_Volumes_Entregues;Peso_KG;Cubagem_M3;Distancia_KM;Valor_Mercadoria;Valor_Frete;Custo_Frete
ENT012023;35711925658;CLI005;CD01;DST010;TRP02;VEI058;MOT037;ST1;OC00;2026-04-13;2026-04-18;2026-04-17;355;355;4279.3;20.82;524.2;439012.07;2760.45;1961.33
ENT012024;35936433420;CLI008;CD02;DST007;TRP05;VEI002;MOT027;ST1;OC00;2026-04-13;2026-04-18;2026-04-17;13;13;602.7;2.06;488.9;44085.04;955.98;761.5
ENT012025;35816399848;CLI003;CD05;DST035;TRP01;VEI010;MOT052;ST1;OC00;2026-04-13;2026-04-18;2026-04-18;429;429;22471.3;86.64;1182.0;2057642.2;7501.92;6128.12
ENT012026;35157338177;CLI004;CD01;DST028;TRP06;VEI038;MOT029;ST1;OC00;2026-04-13;2026-04-20;2026-04-19;353;353;7190.6;38.14;2925.8;722657.69;19050.02;14982.16
ENT012027;35339577079;CLI014;CD04;DST017;TRP02;VEI058;MOT009;ST1;OC00;2026-04-13;2026-04-18;2026-04-18;172;172;3257.3;19.02;463.6;311299.12;1762.93;1556.83
ENT012028;35253079075;CLI024;CD05;DST028;TRP02;VEI009;MOT020;ST1;OC00;2026-04-13;2026-04-19;2026-04-17;324;324;16310.9;90.36;797.4;429844.78;5429.58;5041.5
ENT012029;35757100855;CLI006;CD02;DST008;TRP01;VEI082;MOT016;ST1;OC00;2026-04-14;2026-04-18;2026-04-17;59;59;2171.8;10.65;498.4;221614.66;1572.64;1312.97
ENT012030;35340450700;CLI030;CD05;DST028;TRP02;VEI072;MOT032;ST1;OC00;2026-04-14;2026-04-20;2026-04-20;251;251;10980.3;71.01;797.4;542902.05;4020.69;3139.87
ENT012031;35364774064;CLI011;CD02;DST021;TRP05;VEI036;MOT037;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;95;95;1602.4;6.23;640.5;45333.6;1517.61;1222.06
ENT012032;35337444291;CLI014;CD02;DST005;TRP02;VEI034;MOT056;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;32;32;1443.8;5.0;489.7;27810.88;1034.38;964.29
ENT012033;35548062934;CLI020;CD03;DST005;TRP02;VEI072;MOT020;ST1;OC00;2026-04-14;2026-04-20;2026-04-18;148;148;6003.3;25.23;721.0;329463.54;2919.76;2539.26
ENT012034;35853287677;CLI014;CD02;DST022;TRP03;VEI083;MOT026;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;845;845;9078.4;54.35;490.7;855387.0;3511.39;2940.72
ENT012035;35127794189;CLI019;CD02;DST022;TRP04;VEI062;MOT004;ST1;OC07;2026-04-14;2026-04-20;2026-04-21;485;485;5333.7;33.97;490.7;237984.65;2943.97;2491.73
ENT012036;35737835435;CLI008;CD01;DST024;TRP01;VEI082;MOT005;ST1;OC00;2026-04-14;2026-04-20;2026-04-20;516;516;4674.8;36.9;1758.8;116351.5;5028.38;5002.01
ENT012037;35841603049;CLI020;CD01;DST011;TRP01;VEI023;MOT033;ST1;OC05;2026-04-14;2026-04-18;2026-04-20;117;116;1017.6;4.47;617.9;61959.53;1409.52;1138.3
ENT012038;35216704577;CLI004;CD05;DST035;TRP01;VEI078;MOT027;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;43;43;2157.5;10.06;1182.0;226546.4;2350.63;2003.01
ENT012039;35486680389;CLI027;CD01;DST009;TRP01;VEI082;MOT035;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;80;80;4365.7;15.93;676.5;445148.95;2286.85;1882.7
ENT012040;35758158218;CLI010;CD03;DST012;TRP01;VEI023;MOT060;ST1;OC00;2026-04-14;2026-04-18;2026-04-18;36;36;632.7;2.6;277.1;27817.55;590.32;486.1
ENT012041;35927700090;CLI014;CD03;DST003;TRP02;VEI021;MOT056;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;181;181;9986.9;80.07;531.1;205424.77;2566.51;2436.49
ENT012042;35926545511;CLI012;CD01;DST003;TRP03;VEI024;MOT034;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;234;234;11136.7;47.47;309.5;505197.27;2226.77;1932.76
ENT012043;35795903112;CLI020;CD05;DST028;TRP02;VEI074;MOT041;ST6;OC10;2026-04-14;2026-04-20;;649;0;24352.5;90.24;797.4;1963510.12;9446.55;6731.34
ENT012044;35340548447;CLI003;CD02;DST018;TRP01;VEI078;MOT050;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;112;112;2194.8;8.76;1099.0;157370.66;2329.17;2136.93
ENT012045;35337947946;CLI026;CD04;DST020;TRP03;VEI083;MOT060;ST1;OC02;2026-04-14;2026-04-20;2026-04-20;382;382;12716.4;45.34;969.6;1013536.1;6260.6;4395.8
ENT012046;35453888295;CLI014;CD01;DST013;TRP04;VEI028;MOT048;ST1;OC00;2026-04-14;2026-04-21;2026-04-19;44;44;828.9;4.38;932.2;55197.64;1358.66;1327.55
ENT012047;35859461617;CLI014;CD02;DST021;TRP05;VEI025;MOT050;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;2429;2429;20118.6;108.38;640.5;289701.88;7410.89;7148.57
ENT012048;35436083576;CLI030;CD02;DST004;TRP02;VEI046;MOT027;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;599;599;8264.0;32.15;111.5;619636.82;2132.56;1691.04
ENT012049;35661911731;CLI024;CD02;DST018;TRP05;VEI067;MOT034;ST1;OC00;2026-04-14;2026-04-20;2026-04-18;197;197;9159.1;55.86;1099.0;135891.21;5474.07;4458.74
ENT012050;35680538444;CLI008;CD01;DST001;TRP08;VEI077;MOT032;ST1;OC00;2026-04-14;2026-04-17;2026-04-15;227;227;4753.8;27.1;107.1;335839.48;1061.06;883.95
ENT012051;35763187589;CLI009;CD06;DST042;TRP05;VEI059;MOT050;ST1;OC02;2026-04-14;2026-04-24;2026-04-27;842;842;29055.9;146.25;2170.5;507049.51;14560.14;12825.16
ENT012052;35598118003;CLI018;CD01;DST007;TRP02;VEI072;MOT058;ST1;OC00;2026-04-14;2026-04-19;2026-04-17;204;195;8132.4;53.05;412.5;431503.81;2710.63;2107.73
ENT012053;35979685372;CLI030;CD02;DST037;TRP04;VEI065;MOT010;ST1;OC00;2026-04-14;2026-04-21;2026-04-19;167;167;6282.6;21.13;1038.3;351319.92;4517.16;3851.1
ENT012054;35450694446;CLI009;CD01;DST002;TRP08;VEI050;MOT043;ST1;OC00;2026-04-14;2026-04-17;2026-04-16;290;290;9160.1;42.7;97.9;732947.25;1810.63;1387.23
ENT012055;35121621363;CLI011;CD02;DST013;TRP03;VEI024;MOT057;ST1;OC11;2026-04-14;2026-04-20;2026-04-18;264;264;12617.5;45.89;1025.9;401674.26;6527.82;4805.88
ENT012056;35270488876;CLI014;CD01;DST033;TRP02;VEI058;MOT058;ST1;OC00;2026-04-14;2026-04-22;2026-04-21;70;70;3719.0;21.85;2109.6;140897.13;5251.67;4851.41
ENT012057;35899047711;CLI021;CD05;DST035;TRP02;VEI072;MOT005;ST1;OC00;2026-04-14;2026-04-20;2026-04-19;347;347;9877.8;43.28;1182.0;843858.22;5223.4;4088.75
ENT012058;35299821190;CLI013;CD05;DST028;TRP01;VEI010;MOT042;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;529;458;11342.8;62.63;797.4;817220.08;4643.41;4012.89
ENT012059;35684784247;CLI005;CD02;DST037;TRP01;VEI078;MOT037;ST1;OC11;2026-04-14;2026-04-19;2026-04-19;59;59;2409.6;11.14;1038.3;178706.39;2538.58;1869.27
ENT012060;35861794953;CLI018;CD02;DST006;TRP01;VEI057;MOT028;ST1;OC00;2026-04-14;2026-04-18;2026-04-18;2195;2195;18989.9;71.46;78.1;912830.02;4992.44;4182.25
ENT012061;35488246037;CLI019;CD01;DST011;TRP02;VEI056;MOT047;ST1;OC00;2026-04-14;2026-04-19;2026-04-17;39;39;2103.3;10.74;617.9;108986.28;1557.33;1276.8
ENT012062;35516084950;CLI008;CD05;DST042;TRP06;VEI031;MOT021;ST1;OC00;2026-04-14;2026-04-22;2026-04-21;855;855;24489.8;160.54;2132.2;2513192.23;20203.14;18633.2
ENT012063;35777739020;CLI008;CD04;DST022;TRP08;VEI047;MOT058;ST2;OC01;2026-04-14;2026-04-17;2026-04-15;14;14;771.6;4.81;119.4;59434.72;450.0;354.72
ENT012064;35563816134;CLI012;CD02;DST023;TRP02;VEI034;MOT054;ST1;OC00;2026-04-14;2026-04-20;2026-04-19;48;48;1686.1;7.11;910.8;26118.03;2259.16;1819.46
ENT012065;35638060847;CLI024;CD02;DST007;TRP01;VEI010;MOT058;ST1;OC00;2026-04-14;2026-04-18;2026-04-18;1185;1185;16345.6;107.34;488.9;1423871.64;5141.23;4184.69
ENT012066;35522051047;CLI014;CD03;DST010;TRP08;VEI063;MOT050;ST1;OC05;2026-04-14;2026-04-17;2026-04-21;904;904;20875.2;66.71;18.0;1427907.7;3372.34;2832.07
ENT012067;35648575157;CLI023;CD04;DST018;TRP03;VEI033;MOT043;ST1;OC00;2026-04-14;2026-04-20;2026-04-19;103;103;3856.7;27.62;689.2;327567.46;2457.21;1795.81
ENT012068;35401663744;CLI029;CD01;DST007;TRP01;VEI078;MOT029;ST1;OC11;2026-04-14;2026-04-18;2026-04-17;34;34;1896.6;8.29;412.5;34251.66;1296.85;966.13
ENT012069;35156659207;CLI025;CD02;DST003;TRP03;VEI085;MOT034;ST1;OC00;2026-04-14;2026-04-19;2026-04-18;441;441;15218.5;71.29;333.5;575392.21;3585.86;2852.17
ENT012070;35739833267;CLI020;CD05;DST030;TRP01;VEI078;MOT037;ST1;OC11;2026-04-14;2026-04-18;2026-04-18;199;199;1977.2;9.16;331.1;188149.91;1465.0;1153.03
ENT012071;35211721883;CLI003;CD05;DST031;TRP02;VEI014;MOT031;ST1;OC00;2026-04-14;2026-04-19;2026-04-19;25;25;928.7;7.5;143.4;72015.54;435.76;358.67
ENT012072;35890392552;CLI009;CD02;DST006;TRP01;VEI023;MOT054;ST1;OC00;2026-04-15;2026-04-19;2026-04-18;16;16;910.7;6.55;78.1;38194.6;303.63;271.99
ENT012073;35981889514;CLI018;CD02;DST007;TRP03;VEI083;MOT055;ST1;OC00;2026-04-15;2026-04-20;2026-04-20;450;450;8789.4;72.65;488.9;165526.27;2979.14;2446.01
ENT012074;35984237308;CLI001;CD04;DST022;TRP08;VEI068;MOT046;ST1;OC11;2026-04-15;2026-04-18;2026-04-21;958;958;19476.6;74.98;119.4;803589.74;4261.27;3548.36
ENT012075;35178043763;CLI008;CD01;DST026;TRP06;VEI032;MOT028;ST1;OC00;2026-04-15;2026-04-22;2026-04-21;25;25;698.1;3.74;2624.5;45010.58;6730.6;5924.34
ENT012076;35319375024;CLI021;CD05;DST024;TRP05;VEI067;MOT055;ST6;OC10;2026-04-15;2026-04-21;;753;0;23548.3;83.63;846.9;430420.83;6796.67;5705.47
ENT012077;35643129021;CLI023;CD01;DST005;TRP01;VEI057;MOT016;ST1;OC00;2026-04-15;2026-04-19;2026-04-18;149;149;6535.7;23.04;497.8;118041.92;3428.87;2928.44
ENT012078;35614513198;CLI008;CD01;DST026;TRP04;VEI062;MOT034;ST1;OC00;2026-04-15;2026-04-25;2026-04-25;90;90;5124.5;18.58;2624.5;164741.54;8289.91;7579.91
ENT012079;35175224468;CLI023;CD03;DST014;TRP05;VEI036;MOT043;ST1;OC00;2026-04-15;2026-04-20;2026-04-19;57;57;2138.4;12.32;502.9;59780.1;1292.27;992.54
ENT012080;35159091698;CLI013;CD02;DST046;TRP01;VEI023;MOT051;ST5;OC09;2026-04-15;2026-04-26;2026-04-27;29;0;854.7;5.13;3379.3;68980.38;5399.88;4768.81
ENT012081;35506330970;CLI013;CD01;DST008;TRP04;VEI042;MOT010;ST1;OC00;2026-04-15;2026-04-21;2026-04-19;87;87;3690.7;15.6;421.6;122879.01;1534.13;1283.38
ENT012082;35613163122;CLI019;CD05;DST030;TRP02;VEI074;MOT056;ST1;OC00;2026-04-15;2026-04-20;2026-04-19;427;427;7428.5;25.6;331.1;449449.43;3354.07;2506.85
ENT012083;35393581549;CLI010;CD05;DST032;TRP02;VEI014;MOT005;ST1;OC00;2026-04-15;2026-04-20;2026-04-20;46;46;707.2;5.49;243.2;30024.76;700.23;496.33
ENT012084;35631940060;CLI020;CD02;DST013;TRP03;VEI024;MOT051;ST1;OC00;2026-04-15;2026-04-21;2026-04-20;1240;1240;10459.8;42.0;1025.9;628281.11;7061.5;5472.06
ENT012085;35733119703;CLI024;CD05;DST034;TRP02;VEI009;MOT023;ST1;OC00;2026-04-15;2026-04-22;2026-04-21;522;522;29585.4;216.19;1537.1;996672.6;11305.83;9456.12
ENT012086;35464152945;CLI011;CD02;DST014;TRP01;VEI005;MOT018;ST1;OC00;2026-04-15;2026-04-20;2026-04-18;247;247;13967.4;82.43;968.9;1061714.06;6236.67;4941.22
ENT012087;35778208168;CLI025;CD06;DST036;TRP01;VEI023;MOT059;ST1;OC00;2026-04-15;2026-04-19;2026-04-19;59;59;939.3;7.31;18.0;63491.35;293.66;249.61
ENT012088;35479470154;CLI028;CD05;DST030;TRP03;VEI007;MOT055;ST1;OC00;2026-04-15;2026-04-20;2026-04-19;39;39;1480.7;7.28;331.1;121444.19;908.07;781.81
ENT012089;35666726463;CLI001;CD05;DST028;TRP04;VEI006;MOT049;ST1;OC00;2026-04-15;2026-04-22;2026-04-21;35;35;2039.5;9.39;797.4;181121.57;2240.39;1967.37
ENT012090;35760779031;CLI022;CD02;DST014;TRP05;VEI016;MOT045;ST1;OC00;2026-04-15;2026-04-21;2026-04-21;48;48;2616.4;11.19;968.9;98615.77;2452.13;2152.19
ENT012091;35371627938;CLI025;CD01;DST011;TRP04;VEI020;MOT035;ST1;OC00;2026-04-15;2026-04-21;2026-04-19;137;137;1980.7;15.87;617.9;21261.46;1398.0;1239.7
ENT012092;35459465182;CLI021;CD05;DST025;TRP02;VEI001;MOT019;ST1;OC00;2026-04-15;2026-04-21;2026-04-21;481;481;8664.0;65.83;809.8;900832.19;3816.53;3234.45
ENT012093;35903229368;CLI026;CD01;DST026;TRP06;VEI031;MOT013;ST1;OC00;2026-04-15;2026-04-22;2026-04-21;716;716;26556.0;109.53;2624.5;1724136.45;29724.31;22513.12
ENT012094;35661663998;CLI030;CD05;DST028;TRP02;VEI055;MOT020;ST7;OC04;2026-04-15;2026-04-21;;320;0;12315.4;49.83;797.4;1278975.62;5010.74;4366.44
ENT012095;35852979012;CLI005;CD01;DST001;TRP08;VEI077;MOT017;ST1;OC02;2026-04-15;2026-04-18;2026-04-16;120;120;4009.8;22.62;107.1;267528.43;1000.71;709.6
ENT012096;35879418741;CLI004;CD05;DST031;TRP02;VEI034;MOT013;ST1;OC00;2026-04-15;2026-04-20;2026-04-19;83;83;1346.0;5.98;143.4;89135.64;724.7;537.94
ENT012097;35377568440;CLI013;CD05;DST026;TRP01;VEI023;MOT002;ST7;OC08;2026-04-15;2026-04-19;;12;0;595.2;2.78;21.5;45417.87;207.56;188.83
ENT012098;35318250623;CLI014;CD02;DST015;TRP03;VEI026;MOT003;ST1;OC00;2026-04-15;2026-04-20;2026-04-20;395;395;19681.4;71.53;428.4;665756.09;4432.32;3673.22
ENT012099;35171460218;CLI017;CD01;DST007;TRP01;VEI010;MOT038;ST1;OC00;2026-04-15;2026-04-19;2026-04-19;547;547;20855.8;78.75;412.5;897691.55;4046.6;3247.85
ENT012100;35864153332;CLI018;CD05;DST025;TRP04;VEI035;MOT017;ST1;OC00;2026-04-15;2026-04-22;2026-04-20;23;23;1148.9;4.13;809.8;49162.2;1382.89;1132.33
ENT012101;35443065359;CLI024;CD02;DST014;TRP01;VEI073;MOT006;ST1;OC00;2026-04-15;2026-04-20;2026-04-20;14;14;820.9;5.93;968.9;39728.24;1509.57;1305.19
ENT012102;35305580304;CLI003;CD03;DST011;TRP04;VEI030;MOT055;ST1;OC00;2026-04-15;2026-04-21;2026-04-19;76;76;4038.3;20.51;585.0;52179.06;1654.67;1540.95
ENT012103;35297745871;CLI007;CD01;DST010;TRP04;VEI019;MOT001;ST1;OC05;2026-04-15;2026-04-21;2026-04-22;126;126;2267.6;18.35;524.2;178211.99;1609.1;1262.77
ENT012104;35302574572;CLI024;CD02;DST008;TRP01;VEI010;MOT046;ST1;OC00;2026-04-15;2026-04-19;2026-04-19;589;589;16379.5;112.53;498.4;479610.23;3845.47;3502.89
ENT012105;35210094864;CLI024;CD01;DST026;TRP02;VEI058;MOT019;ST1;OC09;2026-04-15;2026-04-24;2026-04-25;81;81;4205.3;25.6;2624.5;172986.08;8438.0;6885.9
ENT012106;35989525852;CLI005;CD03;DST012;TRP01;VEI057;MOT046;ST1;OC00;2026-04-15;2026-04-19;2026-04-19;1038;1038;24441.3;101.87;277.1;1198000.23;5103.35;4122.23
ENT012107;35521290688;CLI027;CD02;DST016;TRP01;VEI012;MOT044;ST1;OC00;2026-04-15;2026-04-19;2026-04-18;99;99;4993.1;36.93;561.1;313687.89;2173.72;1786.98
ENT012108;35129538350;CLI012;CD03;DST013;TRP03;VEI018;MOT040;ST1;OC00;2026-04-16;2026-04-21;2026-04-20;1987;1987;20557.6;76.22;456.7;1294549.48;7282.26;5488.84
ENT012109;35592678984;CLI006;CD04;DST015;TRP02;VEI053;MOT053;ST1;OC00;2026-04-16;2026-04-21;2026-04-20;70;70;2153.7;8.67;18.0;137621.9;460.44;357.36
ENT012110;35558384954;CLI017;CD02;DST001;TRP08;VEI068;MOT021;ST1;OC09;2026-04-16;2026-04-19;2026-04-21;613;613;15583.5;83.72;42.1;687720.74;2555.62;2072.02
ENT012111;35285900923;CLI022;CD06;DST041;TRP01;VEI005;MOT009;ST1;OC00;2026-04-16;2026-04-21;2026-04-19;337;337;15868.7;96.14;733.5;961175.4;5261.89;4169.94
ENT012112;35985888054;CLI001;CD02;DST046;TRP06;VEI087;MOT044;ST1;OC07;2026-04-16;2026-04-26;2026-04-27;467;467;20975.7;114.44;3379.3;1880984.53;31532.75;27778.34
ENT012113;35316249133;CLI018;CD02;DST020;TRP01;VEI005;MOT042;ST1;OC00;2026-04-16;2026-04-22;2026-04-22;2573;2573;21081.1;69.45;1380.5;380730.76;11552.81;9934.33
ENT012114;35646284302;CLI015;CD02;DST042;TRP05;VEI052;MOT051;ST1;OC00;2026-04-16;2026-04-27;2026-04-25;24;24;1199.1;4.5;3125.0;66607.43;4524.34;3845.96
ENT012115;35728779576;CLI013;CD01;DST002;TRP01;VEI078;MOT056;ST5;OC09;2026-04-16;2026-04-20;2026-04-20;114;0;1995.9;9.24;97.9;23575.44;590.59;549.25
ENT012116;35948225521;CLI030;CD06;DST037;TRP02;VEI001;MOT043;ST1;OC00;2026-04-16;2026-04-21;2026-04-21;594;594;10967.0;88.17;66.6;363809.04;2005.25;1777.18
ENT012117;35374488721;CLI027;CD02;DST005;TRP03;VEI026;MOT024;ST1;OC00;2026-04-16;2026-04-21;2026-04-21;488;488;25302.5;105.85;489.7;626311.2;6153.41;4219.13
ENT012118;35617906427;CLI021;CD01;DST002;TRP01;VEI023;MOT054;ST1;OC00;2026-04-16;2026-04-20;2026-04-20;58;58;1114.6;3.82;97.9;12290.49;338.56;334.91
ENT012119;35852060078;CLI003;CD06;DST042;TRP07;VEI079;MOT042;ST1;OC00;2026-04-16;2026-04-30;2026-04-30;448;448;17815.3;120.23;2170.5;1271292.93;9343.9;7401.62
ENT012120;35647017855;CLI008;CD01;DST028;TRP06;VEI038;MOT010;ST1;OC00;2026-04-16;2026-04-23;2026-04-21;236;236;8898.2;68.54;2925.8;81763.33;18625.09;15561.06
ENT012121;35362056967;CLI004;CD02;DST011;TRP02;VEI072;MOT016;ST1;OC00;2026-04-16;2026-04-22;2026-04-22;199;199;10546.1;57.47;658.3;140718.86;3334.64;2796.34
ENT012122;35597790132;CLI024;CD03;DST005;TRP01;VEI010;MOT022;ST7;OC08;2026-04-16;2026-04-21;;238;0;14247.2;55.06;721.0;423023.79;4570.43;4055.39
ENT012123;35288470442;CLI024;CD02;DST001;TRP01;VEI082;MOT009;ST1;OC00;2026-04-16;2026-04-20;2026-04-20;185;185;3996.3;26.03;42.1;223227.3;833.74;689.28
ENT012124;35604661559;CLI024;CD05;DST042;TRP06;VEI038;MOT002;ST1;OC00;2026-04-16;2026-04-24;2026-04-24;159;159;6524.5;50.21;2132.2;204875.52;12722.18;10491.79
ENT012125;35121665545;CLI021;CD01;DST003;TRP01;VEI078;MOT002;ST1;OC00;2026-04-16;2026-04-20;2026-04-20;42;42;1483.7;6.59;309.5;108341.59;823.79;734.79
ENT012126;35237477635;CLI017;CD01;DST010;TRP02;VEI004;MOT014;ST1;OC00;2026-04-16;2026-04-21;2026-04-20;353;353;3364.1;23.09;524.2;237805.1;2008.78;1804.7
ENT012127;35609838807;CLI013;CD04;DST018;TRP03;VEI022;MOT049;ST1;OC00;2026-04-16;2026-04-22;2026-04-22;394;394;16868.9;121.06;689.2;1245423.09;5009.71;3955.86
ENT012128;35310632424;CLI002;CD02;DST008;TRP05;VEI066;MOT004;ST1;OC00;2026-04-16;2026-04-21;2026-04-21;334;334;13349.2;93.68;498.4;947560.76;4438.15;3294.28
ENT012129;35607602083;CLI008;CD01;DST008;TRP05;VEI059;MOT023;ST1;OC00;2026-04-16;2026-04-21;2026-04-19;1087;1087;28853.7;94.27;421.6;2010894.7;6103.11;5134.97
ENT012130;35225704180;CLI004;CD02;DST009;TRP05;VEI067;MOT033;ST1;OC00;2026-04-16;2026-04-22;2026-04-22;197;177;11557.8;41.17;764.9;517173.55;4797.68;3809.98
ENT012131;35219127926;CLI028;CD06;DST036;TRP08;VEI068;MOT041;ST1;OC00;2026-04-16;2026-04-19;2026-04-17;629;629;12713.9;48.24;18.0;602100.56;2403.87;1861.99
ENT012132;35144079596;CLI012;CD02;DST045;TRP04;VEI017;MOT025;ST1;OC00;2026-04-16;2026-04-26;2026-04-25;622;622;10743.8;39.56;1885.0;731919.45;10968.16;9064.19
ENT012133;35671995694;CLI030;CD01;DST024;TRP01;VEI057;MOT030;ST2;OC01;2026-04-16;2026-04-22;2026-04-21;666;666;26973.8;179.37;1758.8;538581.5;13396.73;11452.79
ENT012134;35898817673;CLI015;CD02;DST006;TRP01;VEI057;MOT010;ST1;OC00;2026-04-16;2026-04-20;2026-04-19;770;770;36189.1;120.16;78.1;780860.87;4235.43;3481.11
ENT012135;35195554735;CLI020;CD06;DST036;TRP08;VEI015;MOT018;ST1;OC00;2026-04-16;2026-04-19;2026-04-18;225;190;12782.1;52.88;18.0;552970.72;1706.1;1188.16
ENT012136;35347759597;CLI013;CD01;DST033;TRP04;VEI075;MOT055;ST1;OC07;2026-04-16;2026-04-25;2026-05-01;185;185;5493.7;19.39;2109.6;431790.73;6853.09;6114.54
ENT012137;35541575005;CLI014;CD04;DST020;TRP01;VEI078;MOT030;ST1;OC00;2026-04-17;2026-04-22;2026-04-22;50;50;2348.5;8.7;969.6;115734.03;1599.53;1689.16
ENT012138;35500256134;CLI024;CD06;DST037;TRP08;VEI061;MOT010;ST1;OC00;2026-04-17;2026-04-20;2026-04-18;36;36;2103.8;17.28;66.6;163197.14;562.7;409.71
ENT012139;35389348478;CLI021;CD02;DST005;TRP03;VEI018;MOT010;ST7;OC04;2026-04-17;2026-04-22;;531;0;24174.4;194.45;489.7;1605705.87;6064.46;4880.51
ENT012140;35401089551;CLI029;CD02;DST007;TRP03;VEI037;MOT044;ST5;OC09;2026-04-17;2026-04-22;2026-04-22;430;0;5028.4;25.75;488.9;116202.15;2934.67;2465.14
ENT012141;35822803152;CLI029;CD04;DST015;TRP08;VEI047;MOT020;ST1;OC00;2026-04-17;2026-04-20;2026-04-19;59;59;569.8;3.12;18.0;44090.4;307.71;216.76
ENT012142;35802981516;CLI028;CD02;DST014;TRP04;VEI029;MOT034;ST2;OC01;2026-04-17;2026-04-24;2026-04-24;1092;1092;10304.1;48.14;968.9;876626.8;5452.64;4706.61
ENT012143;35479196094;CLI015;CD02;DST014;TRP04;VEI062;MOT012;ST1;OC00;2026-04-17;2026-04-24;2026-04-24;301;301;12516.4;61.36;968.9;1403429.1;4788.44;3563.5
ENT012144;35598889754;CLI017;CD04;DST016;TRP02;VEI004;MOT008;ST1;OC00;2026-04-17;2026-04-22;2026-04-21;133;129;4134.2;13.72;406.3;159953.23;1666.86;1376.81
ENT012145;35494314341;CLI022;CD01;DST030;TRP02;VEI074;MOT018;ST1;OC00;2026-04-17;2026-04-26;2026-04-25;582;582;26548.6;174.13;2867.3;406827.53;17251.08;14927.33
ENT012146;35494725066;CLI007;CD02;DST012;TRP03;VEI037;MOT044;ST6;OC10;2026-04-17;2026-04-22;;148;0;8431.5;29.69;515.8;184709.97;2957.65;2308.62
ENT012147;35641026391;CLI014;CD01;DST007;TRP01;VEI078;MOT032;ST1;OC00;2026-04-17;2026-04-21;2026-04-21;139;139;2394.7;11.83;412.5;84870.31;1206.53;1102.36
ENT012148;35128880141;CLI017;CD04;DST021;TRP01;VEI023;MOT032;ST1;OC00;2026-04-17;2026-04-21;2026-04-21;8;6;437.2;2.59;305.6;35208.98;543.38;512.68
ENT012149;35337184468;CLI003;CD03;DST001;TRP01;VEI012;MOT025;ST1;OC00;2026-04-17;2026-04-21;2026-04-20;130;130;1909.4;7.41;617.7;168350.0;2133.0;1770.12
ENT012150;35268865275;CLI013;CD02;DST006;TRP02;VEI021;MOT043;ST1;OC00;2026-04-17;2026-04-22;2026-04-21;527;527;7260.2;44.32;78.1;533645.22;1936.45;1410.9
ENT012151;35331434919;CLI030;CD06;DST045;TRP01;VEI005;MOT045;ST1;OC00;2026-04-17;2026-04-24;2026-04-24;2410;2410;20698.6;77.54;934.4;1904713.68;10024.38;8405.86
ENT012152;35434143501;CLI017;CD02;DST001;TRP01;VEI005;MOT042;ST1;OC00;2026-04-17;2026-04-21;2026-04-20;881;881;22271.7;83.81;42.1;374988.24;3050.59;2861.83
ENT012153;35271594109;CLI019;CD04;DST016;TRP01;VEI078;MOT010;ST1;OC00;2026-04-17;2026-04-21;2026-04-19;69;69;1461.6;7.37;406.3;101458.51;1121.96;881.28
ENT012154;35947868921;CLI003;CD01;DST010;TRP03;VEI026;MOT012;ST1;OC00;2026-04-17;2026-04-22;2026-04-22;374;374;19583.5;104.83;524.2;839411.33;4764.09;3997.0
ENT012155;35480950134;CLI030;CD01;DST010;TRP04;VEI041;MOT010;ST1;OC00;2026-04-17;2026-04-23;2026-04-21;115;115;2434.0;19.61;524.2;176008.28;1392.08;1087.91
ENT012156;35516528366;CLI006;CD06;DST041;TRP04;VEI065;MOT010;ST1;OC00;2026-04-17;2026-04-24;2026-04-23;249;249;9341.4;72.71;733.5;408936.56;4095.23;3301.39
ENT012157;35538654739;CLI008;CD06;DST041;TRP01;VEI010;MOT026;ST1;OC00;2026-04-17;2026-04-22;2026-04-21;1008;1008;22958.7;83.38;733.5;1161390.32;6141.47;5199.44
ENT012158;35402743227;CLI028;CD02;DST039;TRP05;VEI016;MOT006;ST1;OC00;2026-04-17;2026-04-23;2026-04-23;69;69;3354.0;16.42;1101.7;274513.53;3135.45;2620.56
ENT012159;35215338422;CLI015;CD01;DST007;TRP01;VEI078;MOT011;ST1;OC00;2026-04-17;2026-04-21;2026-04-20;68;68;1916.3;7.82;412.5;66251.88;1124.27;993.13
ENT012160;35257258584;CLI027;CD01;DST028;TRP06;VEI038;MOT038;ST1;OC00;2026-04-17;2026-04-24;2026-04-24;568;493;9132.8;59.29;2925.8;280822.19;23284.72;16664.06
